date,i,usa,question,answer,corpus,tri_labels,bin_labels,lab_intensity
2023-04-24,1,3,路透社记者：有报道称，美国要求韩国，如果中方禁止美光公司销售存储芯片，不要在中国扩大销售以填补芯片缺口。发言人对此有何评论？关于对美光公司的调查，你能否提供更多的情况？,"毛宁：中方已多次就美国对华芯片出口管制表明立场。美国为维护自身霸权私利，强推“脱钩断链”，不惜胁迫盟友配合美国对华遏制，严重违反市场经济原则和国际经贸规则，扰乱全球产供链稳定，损害包括中国在内各国企业的利益，是典型的科技霸凌和贸易保护主义做法，这种自私自利行径不得人心，中方坚决反对。
我们呼吁有关国家政府和企业明辨是非，共同维护多边贸易体制，维护全球产业链供应链稳定。
美国美光公司的情况，我们此前已经介绍过。中国有关部门依据法律法规对影响或者可能影响国家安全的网络产品进行网络安全审查，是一种正常的监管措施。","[问题] 路透社记者：有报道称，美国要求韩国，如果中方禁止美光公司销售存储芯片，不要在中国扩大销售以填补芯片缺口。发言人对此有何评论？关于对美光公司的调查，你能否提供更多的情况？ [答案] 毛宁：中方已多次就美国对华芯片出口管制表明立场。美国为维护自身霸权私利，强推“脱钩断链”，不惜胁迫盟友配合美国对华遏制，严重违反市场经济原则和国际经贸规则，扰乱全球产供链稳定，损害包括中国在内各国企业的利益，是典型的科技霸凌和贸易保护主义做法，这种自私自利行径不得人心，中方坚决反对。
我们呼吁有关国家政府和企业明辨是非，共同维护多边贸易体制，维护全球产业链供应链稳定。
美国美光公司的情况，我们此前已经介绍过。中国有关部门依据法律法规对影响或者可能影响国家安全的网络产品进行网络安全审查，是一种正常的监管措施。",2,1,1.4381868738516002
2023-05-22,1,3,彭博社记者：美国总统拜登在七国集团峰会结束时对记者称，他预计与中国的关系将“很快”改善，并称“间谍气球”事件很愚蠢。美国政府正考虑是否解除对中国防长的制裁，美国防长希望与他会见。外交部对此有何评论？中美元首未来是否会举行通话？,"毛宁：中美之间保持着必要沟通。但是美方如果一边说要沟通，一边不择手段打压遏制中国，对中方官员、机构和企业实施制裁，这样的沟通诚意和意义何在？中方一贯坚决反对有关非法单边制裁，已向美方表明严正立场。美方应立即撤销制裁，采取实际行动为对话沟通扫清障碍、营造氛围、创造有利条件。
中方始终按照习近平主席提出的相互尊重、和平共处、合作共赢的原则发展中美关系。我们敦促美方端正对华认知，停止干涉中国内政，停止损害中国的主权、安全和发展利益，同中方相向而行，以实际行动推动中美关系重回正轨。
至于你提到两国高层交往的具体安排，我没有可以提供的消息。","[问题] 彭博社记者：美国总统拜登在七国集团峰会结束时对记者称，他预计与中国的关系将“很快”改善，并称“间谍气球”事件很愚蠢。美国政府正考虑是否解除对中国防长的制裁，美国防长希望与他会见。外交部对此有何评论？中美元首未来是否会举行通话？ [答案] 毛宁：中美之间保持着必要沟通。但是美方如果一边说要沟通，一边不择手段打压遏制中国，对中方官员、机构和企业实施制裁，这样的沟通诚意和意义何在？中方一贯坚决反对有关非法单边制裁，已向美方表明严正立场。美方应立即撤销制裁，采取实际行动为对话沟通扫清障碍、营造氛围、创造有利条件。
中方始终按照习近平主席提出的相互尊重、和平共处、合作共赢的原则发展中美关系。我们敦促美方端正对华认知，停止干涉中国内政，停止损害中国的主权、安全和发展利益，同中方相向而行，以实际行动推动中美关系重回正轨。
至于你提到两国高层交往的具体安排，我没有可以提供的消息。",2,1,0.8084936072317866
2022-01-25,1,1,《环球时报》记者：我们注意到，美国非盈利组织“枪支暴力档案”网站有关数据显示，2021年，美国发生单次死伤4人的恶性枪支暴力案件达到691起，创造了该网站自2013年起对美国枪支暴力案件实施跟踪以来的最高记录。请问发言人对此有何评论？,"赵立坚：我注意到你谈到的有关情况，也注意到有关数据还显示，2021年，美国共有44750人死于枪支暴力，其中1533人为17岁及以下青少年和儿童；40359人在枪支暴力中受伤，其中4107人年龄在17岁及以下。这些数字也都是该网站有数据记录以来的最高记录。
美国枪支暴力数据的背后，是无数失去亲人的家庭、悲痛欲绝的亲属。这令人震惊，也令人痛心。一声声枪响把美国梦击得千疮百孔，一阵阵火药味也引发人们的反思与质疑。难道美国标榜的“民主”是罔顾生命的民主吗？难道美国鼓吹的“自由”是随意开枪的自由吗？
美国的枪支暴力问题已然成为社会毒瘤，并且与疫情失控、毒品泛滥、种族歧视等严峻问题交织叠加，成为严重系统性人权问题。奇怪的是，美国人民深受其苦，而美国政客却始终视而不见，无动于衷，一面醉心于做自我吹鼓手，一面热衷于当他国教师爷。我想问问，他们资格何在？道义何在？底气何在？我们希望这一串串触目惊心的数字能让这些人清醒一些，让他们切实反躬自省，真正为改善本国人权做一些实实在在的事情。","[问题] 《环球时报》记者：我们注意到，美国非盈利组织“枪支暴力档案”网站有关数据显示，2021年，美国发生单次死伤4人的恶性枪支暴力案件达到691起，创造了该网站自2013年起对美国枪支暴力案件实施跟踪以来的最高记录。请问发言人对此有何评论？ [答案] 赵立坚：我注意到你谈到的有关情况，也注意到有关数据还显示，2021年，美国共有44750人死于枪支暴力，其中1533人为17岁及以下青少年和儿童；40359人在枪支暴力中受伤，其中4107人年龄在17岁及以下。这些数字也都是该网站有数据记录以来的最高记录。
美国枪支暴力数据的背后，是无数失去亲人的家庭、悲痛欲绝的亲属。这令人震惊，也令人痛心。一声声枪响把美国梦击得千疮百孔，一阵阵火药味也引发人们的反思与质疑。难道美国标榜的“民主”是罔顾生命的民主吗？难道美国鼓吹的“自由”是随意开枪的自由吗？
美国的枪支暴力问题已然成为社会毒瘤，并且与疫情失控、毒品泛滥、种族歧视等严峻问题交织叠加，成为严重系统性人权问题。奇怪的是，美国人民深受其苦，而美国政客却始终视而不见，无动于衷，一面醉心于做自我吹鼓手，一面热衷于当他国教师爷。我想问问，他们资格何在？道义何在？底气何在？我们希望这一串串触目惊心的数字能让这些人清醒一些，让他们切实反躬自省，真正为改善本国人权做一些实实在在的事情。",2,1,1.5513575531058525
2023-12-15,1,2,法新社记者：美国财长耶伦昨天呼吁中国转变经济政策，她说国有企业作用过大会限制增长，安全机构作用过大会阻碍投资。中方对此有何评论？,毛宁：中方始终认为，健康稳定的中美经贸关系有利于中美两国，也有利于世界。我们希望同美方秉持相互尊重、和平共处、合作共赢的原则，落实好中美元首旧金山会晤达成的共识，共同推动双边经贸关系健康稳定发展。同时，美方也应当言行一致，不要一边声称要合作，不寻求“脱钩”，一边又不断对中国企业挥舞制裁大棒。,[问题] 法新社记者：美国财长耶伦昨天呼吁中国转变经济政策，她说国有企业作用过大会限制增长，安全机构作用过大会阻碍投资。中方对此有何评论？ [答案] 毛宁：中方始终认为，健康稳定的中美经贸关系有利于中美两国，也有利于世界。我们希望同美方秉持相互尊重、和平共处、合作共赢的原则，落实好中美元首旧金山会晤达成的共识，共同推动双边经贸关系健康稳定发展。同时，美方也应当言行一致，不要一边声称要合作，不寻求“脱钩”，一边又不断对中国企业挥舞制裁大棒。,2,1,0.6459921190718347
2022-06-13,1,1,塔斯社记者：据报道，美国国防部长上周六在新加坡表示，美方将遵守一个中国政策，也不支持台湾“独立”。这是否意味着美国最近在台湾问题上立场发生了一些积极变化？还是说美方依然没有拿出实际行动？,"汪文斌：我注意到奥斯汀防长近日在香格里拉对话会发表演讲时称，中国在东海、南海等领土声索方面更具胁迫性和进攻性，台湾海峡风险尤其凸显。他同时还表示，美国坚持一个中国政策的立场没有变化。与会的中方代表团已就奥斯汀防长的有关言论作出回应。我要强调的是，美方一而再，再而三地散布抹黑中方的虚假信息，只会更加暴露美方挑拨是非的险恶用心和霸权强权的真实面目。
当前台海和平稳定面临的最大威胁不是来自别处，正是来自“台独”势力顽固推行分裂活动和美国对此的纵容支持。虚化掏空一个中国原则、从自身承诺上不断倒退的是美国，放宽美台官方交往约束、提升对台售武规模和性能的是美国，助台拓展所谓“国际空间”、甚至跳到台前助台“固邦”的还是美国。美方所作所为，不是向“台独”势力发出错误信号、破坏台海和平稳定，又是什么呢？
美国还是亚太地区军事化的最大推手。美在南海常态化部署大量军机军舰，甚至频繁冒用他国民航飞机识别码活动，前不久还曾在南海发生核潜艇“撞山”事故。据专业机构统计，较之十几年前，美对中国的抵近军事侦察次数增长一倍多。今年以来，美军舰平均每月穿越台湾海峡一次，美军机对华进行大范围、高频度的抵近侦察和挑衅慑压。要说搞“军事化”和危害“航行自由”，这顶帽子由美国戴最合适不过。
美方抹黑中方的言论欺骗不了国际社会，只会降低美方自身的可信度。我们敦促美方言行一致，将不寻求对抗与冲突、不寻求“新冷战”、不寻求打造“亚洲版北约”或在地区制造敌对阵营的表态落到实处，停止制造分裂和煽动对抗的言行。","[问题] 塔斯社记者：据报道，美国国防部长上周六在新加坡表示，美方将遵守一个中国政策，也不支持台湾“独立”。这是否意味着美国最近在台湾问题上立场发生了一些积极变化？还是说美方依然没有拿出实际行动？ [答案] 汪文斌：我注意到奥斯汀防长近日在香格里拉对话会发表演讲时称，中国在东海、南海等领土声索方面更具胁迫性和进攻性，台湾海峡风险尤其凸显。他同时还表示，美国坚持一个中国政策的立场没有变化。与会的中方代表团已就奥斯汀防长的有关言论作出回应。我要强调的是，美方一而再，再而三地散布抹黑中方的虚假信息，只会更加暴露美方挑拨是非的险恶用心和霸权强权的真实面目。
当前台海和平稳定面临的最大威胁不是来自别处，正是来自“台独”势力顽固推行分裂活动和美国对此的纵容支持。虚化掏空一个中国原则、从自身承诺上不断倒退的是美国，放宽美台官方交往约束、提升对台售武规模和性能的是美国，助台拓展所谓“国际空间”、甚至跳到台前助台“固邦”的还是美国。美方所作所为，不是向“台独”势力发出错误信号、破坏台海和平稳定，又是什么呢？
美国还是亚太地区军事化的最大推手。美在南海常态化部署大量军机军舰，甚至频繁冒用他国民航飞机识别码活动，前不久还曾在南海发生核潜艇“撞山”事故。据专业机构统计，较之十几年前，美对中国的抵近军事侦察次数增长一倍多。今年以来，美军舰平均每月穿越台湾海峡一次，美军机对华进行大范围、高频度的抵近侦察和挑衅慑压。要说搞“军事化”和危害“航行自由”，这顶帽子由美国戴最合适不过。
美方抹黑中方的言论欺骗不了国际社会，只会降低美方自身的可信度。我们敦促美方言行一致，将不寻求对抗与冲突、不寻求“新冷战”、不寻求打造“亚洲版北约”或在地区制造敌对阵营的表态落到实处，停止制造分裂和煽动对抗的言行。",2,1,0.8683625765538742
2021-04-23,1,1,总台国广记者：美国“世界报业辛迪加”网站发表题为《对新疆种族灭绝的指控毫无根据》的文章称，美国在毫无证据情况下污蔑中国在新疆实行“种族灭绝”，呼吁美政府改弦更张，放弃这一严重不实指控。中方对此有何评论？,"赵立坚：我们注意到美国“世界报业辛迪加”发表的有关文章，文章立场客观、内容翔实。我们要为有关媒体和作者在涉疆问题上发出的正义之声叫好点赞。
正如文章指出的，对中国在新疆实行“种族灭绝”的指控几乎没有证据，多数来源于虚假报告。事实上，中方已反复详细介绍新疆的真实情况。所谓新疆“种族灭绝”，完全是极端反华势力蓄意炮制的世纪谎言，是污蔑抹黑中国的荒唐闹剧，真正目的是打着人权旗号破坏新疆稳定，遏制中国发展，他们的图谋不会得逞。
文章并指出，中国涉疆政策的背景是反对恐怖主义。中方已多次就此阐明立场。涉疆问题的本质是反暴恐、去极端化和反分裂问题。新疆曾深受恐怖主义、宗教极端主义之害，人民生命安全受到严重威胁。面对这样的形势，中国政府坚决依法打击一切形式的恐怖主义，付出了巨大的努力和牺牲。有关举措取得了积极成效，新疆连续四年多未发生暴力恐怖案件，各族人民都十分珍惜这来之不易的安定生活。
近来，国际上越来越多人士就涉疆问题发出客观公正声音，包括美国独立新闻网站“灰色地带”刊文揭露涉疆“种族灭绝”世纪谎言，香港《南华早报》刊文讲述中国反恐努力并揭露西方在反恐问题上的双重标准。我们还读到了法国作家维瓦斯所著的《维吾尔族假新闻的终结》一书，这充分说明公道自在人心，谎言无法掩盖真相。
我们相信国际上会有越来越多秉持客观公正立场的人士仗义执言，讲述新疆的事实真相，发出正义之声。","[问题] 总台国广记者：美国“世界报业辛迪加”网站发表题为《对新疆种族灭绝的指控毫无根据》的文章称，美国在毫无证据情况下污蔑中国在新疆实行“种族灭绝”，呼吁美政府改弦更张，放弃这一严重不实指控。中方对此有何评论？ [答案] 赵立坚：我们注意到美国“世界报业辛迪加”发表的有关文章，文章立场客观、内容翔实。我们要为有关媒体和作者在涉疆问题上发出的正义之声叫好点赞。
正如文章指出的，对中国在新疆实行“种族灭绝”的指控几乎没有证据，多数来源于虚假报告。事实上，中方已反复详细介绍新疆的真实情况。所谓新疆“种族灭绝”，完全是极端反华势力蓄意炮制的世纪谎言，是污蔑抹黑中国的荒唐闹剧，真正目的是打着人权旗号破坏新疆稳定，遏制中国发展，他们的图谋不会得逞。
文章并指出，中国涉疆政策的背景是反对恐怖主义。中方已多次就此阐明立场。涉疆问题的本质是反暴恐、去极端化和反分裂问题。新疆曾深受恐怖主义、宗教极端主义之害，人民生命安全受到严重威胁。面对这样的形势，中国政府坚决依法打击一切形式的恐怖主义，付出了巨大的努力和牺牲。有关举措取得了积极成效，新疆连续四年多未发生暴力恐怖案件，各族人民都十分珍惜这来之不易的安定生活。
近来，国际上越来越多人士就涉疆问题发出客观公正声音，包括美国独立新闻网站“灰色地带”刊文揭露涉疆“种族灭绝”世纪谎言，香港《南华早报》刊文讲述中国反恐努力并揭露西方在反恐问题上的双重标准。我们还读到了法国作家维瓦斯所著的《维吾尔族假新闻的终结》一书，这充分说明公道自在人心，谎言无法掩盖真相。
我们相信国际上会有越来越多秉持客观公正立场的人士仗义执言，讲述新疆的事实真相，发出正义之声。",2,1,1.3501652344316262
2023-07-24,3,3,彭博社记者：美国国务卿布林肯上周末称，国际社会急切希望美中负责任管控两国关系，他敦促中方作出努力。外交部对此有何回应？,毛宁：中方始终按照相互尊重、和平共处、合作共赢的原则来看待和发展中美关系，我们希望美方同中方相向而行，推动中美关系重回健康稳定的发展轨道。这不仅符合中美两国人民的利益，也是国际社会的普遍期待。,[问题] 彭博社记者：美国国务卿布林肯上周末称，国际社会急切希望美中负责任管控两国关系，他敦促中方作出努力。外交部对此有何回应？ [答案] 毛宁：中方始终按照相互尊重、和平共处、合作共赢的原则来看待和发展中美关系，我们希望美方同中方相向而行，推动中美关系重回健康稳定的发展轨道。这不仅符合中美两国人民的利益，也是国际社会的普遍期待。,2,1,1.3501652344316262
2022-01-10,2,3,"湖北广电记者：据报道，近日美国印第安人肖肖尼部落的一名活动人士在接受采访时表示，美国政府在其印第安原住民同胞居住的家园里进行了900多次核试验，试图对他们进行种族清洗。中方对此有何评论？
","汪文斌：我注意到有关报道。报道提及，在2009年前的40多年里，美国政府在印第安人肖肖尼部落区域总计进行了928次核试验，产生了大约62万吨放射性沉降物，是1945年日本广岛原子弹爆炸后所产生放射性沉降物的近48倍。根据肖肖尼部落的说法，美国政府核试验项目已经造成数千人死亡，许多人罹患癌症等疾病，美国政府却并不关心他们的健康问题。
对于肖肖尼部落等美国印第安原住民的遭遇，我深表同情。历史上，美国从肉体、土地、文化等各个方面对印第安人进行屠杀、驱逐、同化，全方位、系统化侵犯印第安人人权，犯下罄竹难书的罪行，早已构成事实上的种族灭绝。时至今日，美国政府不但没有痛定思痛、反省错误，反而变换形式，继续严重侵犯印第安人的生命权、健康权等基本人权。美国印第安人的历史和现实遭遇揭开了美式人权的真实面目，那就是：剥夺他人人权、满足自身利益。
美国应该做的，不是挥舞“人权大棒”对他国指手画脚，而是正视自身对印第安人犯下的累累罪行，真诚忏悔，采取切实行动改正错误、作出弥补，让已经逝去的印第安人亡魂得到安息，让至今幸存的印第安人享受基本人权，不再遭受种族主义之苦。","[问题] 湖北广电记者：据报道，近日美国印第安人肖肖尼部落的一名活动人士在接受采访时表示，美国政府在其印第安原住民同胞居住的家园里进行了900多次核试验，试图对他们进行种族清洗。中方对此有何评论？
 [答案] 汪文斌：我注意到有关报道。报道提及，在2009年前的40多年里，美国政府在印第安人肖肖尼部落区域总计进行了928次核试验，产生了大约62万吨放射性沉降物，是1945年日本广岛原子弹爆炸后所产生放射性沉降物的近48倍。根据肖肖尼部落的说法，美国政府核试验项目已经造成数千人死亡，许多人罹患癌症等疾病，美国政府却并不关心他们的健康问题。
对于肖肖尼部落等美国印第安原住民的遭遇，我深表同情。历史上，美国从肉体、土地、文化等各个方面对印第安人进行屠杀、驱逐、同化，全方位、系统化侵犯印第安人人权，犯下罄竹难书的罪行，早已构成事实上的种族灭绝。时至今日，美国政府不但没有痛定思痛、反省错误，反而变换形式，继续严重侵犯印第安人的生命权、健康权等基本人权。美国印第安人的历史和现实遭遇揭开了美式人权的真实面目，那就是：剥夺他人人权、满足自身利益。
美国应该做的，不是挥舞“人权大棒”对他国指手画脚，而是正视自身对印第安人犯下的累累罪行，真诚忏悔，采取切实行动改正错误、作出弥补，让已经逝去的印第安人亡魂得到安息，让至今幸存的印第安人享受基本人权，不再遭受种族主义之苦。",2,1,1.3501652344316262
2021-06-03,1,6,香港中评社记者：据报道，法国总统马克龙和德国总理默克尔近日表示，美国国家安全局利用丹麦情报部门对盟国领导人进行监听的做法不可接受。瑞典、挪威等国官员也对美国的行为提出批评。中方对此有何评论？,"汪文斌：美国监听盟友“不可接受”，监听全球更不可容忍。美国一直是公认的全球头号窃密大户，其窃密手段五花八门，包括利用模拟手机基站信号接入手机盗取数据，操控手机应用程序、侵入云服务器、通过海底光缆进行窃密，在美国近100所驻外使领馆内安装监听设备对驻在国进行窃密，等等。日前媒体披露的美国对欧洲盟友进行监听不过是美国庞大的全球窃密网络的冰山一角，美国欠国际社会一个交代。
长期以来，美国一方面凭借自身技术优势肆无忌惮地对世界进行大规模、无差别窃听窃密，一方面又以所谓国家安全为由对他国合法经营的企业进行无理打压，充分暴露了美国的虚伪面目和霸权本质。到底是谁在窃取信息？又是谁在构成威胁？人们完全有理由怀疑，美国推出的所谓“清洁网络”计划就是为了巩固美国在高科技领域的垄断地位、为其不受任何阻碍地进行窃密活动打开方便之门。这样的“清洁网络”会不会成为又一个受美国控制的“监听网络”呢？美国应当立即停止大规模、无差别窃听窃密的恶劣行径，停止打着国家安全的幌子打压他国企业的肮脏勾当，还世界一个公道。","[问题] 香港中评社记者：据报道，法国总统马克龙和德国总理默克尔近日表示，美国国家安全局利用丹麦情报部门对盟国领导人进行监听的做法不可接受。瑞典、挪威等国官员也对美国的行为提出批评。中方对此有何评论？ [答案] 汪文斌：美国监听盟友“不可接受”，监听全球更不可容忍。美国一直是公认的全球头号窃密大户，其窃密手段五花八门，包括利用模拟手机基站信号接入手机盗取数据，操控手机应用程序、侵入云服务器、通过海底光缆进行窃密，在美国近100所驻外使领馆内安装监听设备对驻在国进行窃密，等等。日前媒体披露的美国对欧洲盟友进行监听不过是美国庞大的全球窃密网络的冰山一角，美国欠国际社会一个交代。
长期以来，美国一方面凭借自身技术优势肆无忌惮地对世界进行大规模、无差别窃听窃密，一方面又以所谓国家安全为由对他国合法经营的企业进行无理打压，充分暴露了美国的虚伪面目和霸权本质。到底是谁在窃取信息？又是谁在构成威胁？人们完全有理由怀疑，美国推出的所谓“清洁网络”计划就是为了巩固美国在高科技领域的垄断地位、为其不受任何阻碍地进行窃密活动打开方便之门。这样的“清洁网络”会不会成为又一个受美国控制的“监听网络”呢？美国应当立即停止大规模、无差别窃听窃密的恶劣行径，停止打着国家安全的幌子打压他国企业的肮脏勾当，还世界一个公道。",2,1,1.0187896507329008
2021-03-10,1,1,澎湃新闻记者：据《南华早报》、路透社等媒体援引消息人士称，美正同中方商谈近期邀请杨洁篪主任、王毅国务委员兼外长同国务卿布林肯、总统国家安全事务助理沙利文在阿拉斯加举行中美“2+2”高层会晤。美白宫发言人普萨基对此应询表示，拜登总统与习近平主席已经通了电话。我们期待双方进行接触的机会，但目前尚无确切消息可以发布。请问中方对此有何评论？,赵立坚：习近平主席同拜登总统在中国农历除夕成功通话，双方同意中美保持沟通渠道畅通。关于你提到的具体问题，目前我没有可以向你提供的消息。,[问题] 澎湃新闻记者：据《南华早报》、路透社等媒体援引消息人士称，美正同中方商谈近期邀请杨洁篪主任、王毅国务委员兼外长同国务卿布林肯、总统国家安全事务助理沙利文在阿拉斯加举行中美“2+2”高层会晤。美白宫发言人普萨基对此应询表示，拜登总统与习近平主席已经通了电话。我们期待双方进行接触的机会，但目前尚无确切消息可以发布。请问中方对此有何评论？ [答案] 赵立坚：习近平主席同拜登总统在中国农历除夕成功通话，双方同意中美保持沟通渠道畅通。关于你提到的具体问题，目前我没有可以向你提供的消息。,2,1,1.5397503039515703
2024-03-25,2,2,"《中国日报》记者：据报道，3月22日，俄罗斯和中国在联合国安理会共同否决了美国起草的有关巴以局势决议草案，阿尔及利亚也投了反对票。中方能否介绍有关立场？
","林剑：中国常驻联合国代表在安理会表决后的解释性发言中已经全面阐述了中方立场。美国提出的决议草案几经修改，但在最核心的停火问题上始终回避躲闪，含糊其辞，最终案文没有要求立即停火，同国际社会期待存在巨大落差。基于对维护公理正义、维护联合国宪章和安理会尊严的负责任态度，同时也基于对阿拉伯国家对这份草案的关切和强烈不满，中方对草案投了反对票。
当前加沙冲突仍在延宕，造成严重人道主义危机，安理会迫切需要推动立即实现无条件、持久的停火，这是国际社会的普遍呼声。安理会的任何行动，都应该经得起历史的检验、经得起道义良知的拷问。中方将继续支持安理会尽快采取进一步负责任、有意义的行动，为早日平息加沙战火、缓解人道局势、推动落实“两国方案”作出不懈努力。","[背景] 应国务院总理李强邀请，荷兰首相马克·吕特将于3月26日至27日对中国进行工作访问。
全国人大常委会委员长赵乐际将于3月28日应邀出席在海南举行的博鳌亚洲论坛2024年年会开幕式并发表主旨演讲。 [问题] 《中国日报》记者：据报道，3月22日，俄罗斯和中国在联合国安理会共同否决了美国起草的有关巴以局势决议草案，阿尔及利亚也投了反对票。中方能否介绍有关立场？
 [答案] 林剑：中国常驻联合国代表在安理会表决后的解释性发言中已经全面阐述了中方立场。美国提出的决议草案几经修改，但在最核心的停火问题上始终回避躲闪，含糊其辞，最终案文没有要求立即停火，同国际社会期待存在巨大落差。基于对维护公理正义、维护联合国宪章和安理会尊严的负责任态度，同时也基于对阿拉伯国家对这份草案的关切和强烈不满，中方对草案投了反对票。
当前加沙冲突仍在延宕，造成严重人道主义危机，安理会迫切需要推动立即实现无条件、持久的停火，这是国际社会的普遍呼声。安理会的任何行动，都应该经得起历史的检验、经得起道义良知的拷问。中方将继续支持安理会尽快采取进一步负责任、有意义的行动，为早日平息加沙战火、缓解人道局势、推动落实“两国方案”作出不懈努力。",2,1,0.6459921190718347
2022-11-16,2,2,彭博社记者：美国情报机构已采取措施，阻止来自中国和其他地方为获取新兴技术学术研究成果而实施的间谍和黑客活动。中方对此有何评论？,毛宁：中国政府一贯旗帜鲜明地反对黑客攻击、反对滥用信息技术。美国是世界上拥有最强大网络技术实力的国家，也是利用网络技术对他国实施黑客攻击、窃听窃密数量最多的国家。前不久，有报告显示，美方对中国西北工业大学发起攻击窃密行动，窃取了一批核心技术数据，但迄今没有作出解释。美方应立即停止对他国的网络窃密和攻击，停止在网络安全问题上不负责任地指责其他国家。,[问题] 彭博社记者：美国情报机构已采取措施，阻止来自中国和其他地方为获取新兴技术学术研究成果而实施的间谍和黑客活动。中方对此有何评论？ [答案] 毛宁：中国政府一贯旗帜鲜明地反对黑客攻击、反对滥用信息技术。美国是世界上拥有最强大网络技术实力的国家，也是利用网络技术对他国实施黑客攻击、窃听窃密数量最多的国家。前不久，有报告显示，美方对中国西北工业大学发起攻击窃密行动，窃取了一批核心技术数据，但迄今没有作出解释。美方应立即停止对他国的网络窃密和攻击，停止在网络安全问题上不负责任地指责其他国家。,2,1,1.3501652344316262
2023-09-08,1,1,彭博社记者：美国政府已开始对华为最新款智能手机中中国制造的先进芯片进行正式调查。该芯片在华盛顿引发了一场关于制裁效果的辩论。外交部对此有何评论？,毛宁：我们一贯反对将经贸科技问题政治化，反对滥用和泛化国家安全概念。美国滥用国家力量无理打压中国企业，违反自由贸易原则和国际经贸规则，扰乱全球产供链稳定，损人不利己。我想强调的是，制裁遏制打压阻止不了中国发展，只会增强中国自立自强、科技创新的决心和能力。,[背景] 应俄罗斯联邦政府邀请，中共中央政治局委员、国务院副总理张国清将于9月10日至12日赴俄罗斯符拉迪沃斯托克市出席第八届东方经济论坛。 [问题] 彭博社记者：美国政府已开始对华为最新款智能手机中中国制造的先进芯片进行正式调查。该芯片在华盛顿引发了一场关于制裁效果的辩论。外交部对此有何评论？ [答案] 毛宁：我们一贯反对将经贸科技问题政治化，反对滥用和泛化国家安全概念。美国滥用国家力量无理打压中国企业，违反自由贸易原则和国际经贸规则，扰乱全球产供链稳定，损人不利己。我想强调的是，制裁遏制打压阻止不了中国发展，只会增强中国自立自强、科技创新的决心和能力。,2,1,1.7022517921115221
